datetime_utc,storage_slots_used,max_storage_slots
2023-12-29 02:29:57, 15, 25000
2023-12-29 02:46:44, 15, 25000
2023-12-29 12:43:09, 20, 25000
2023-12-30 00:54:13, 37, 25000
2023-12-30 12:42:23, 305, 25000
2023-12-31 00:54:32, 414, 25000
2023-12-31 12:42:40, 562, 25000
2024-01-01 00:54:35, 619, 25000
2024-01-01 12:43:35, 705, 25000
2024-01-02 00:54:13, 761, 25000
2024-01-02 12:43:42, 1031, 25000
2024-01-03 00:54:19, 1640, 25000
2024-01-03 12:44:06, 2539, 25000
2024-01-04 00:54:20, 2864, 25000
2024-01-04 12:43:48, 3047, 25000
2024-01-05 00:54:20, 3420, 25000
2024-01-05 12:43:51, 3754, 25000
2024-01-06 00:54:17, 3893, 25000
2024-01-06 12:43:27, 3993, 25000
2024-01-07 00:54:38, 4141, 25000
2024-01-07 12:43:19, 4233, 25000
2024-01-08 00:54:24, 4295, 25000
2024-01-08 12:44:39, 4435, 25000
2024-01-09 00:54:28, 4570, 25000
2024-01-10 00:54:24, 4958, 25000
2024-01-10 12:44:41, 5228, 25000
2024-01-11 00:54:32, 5523, 25000
2024-01-11 12:44:47, 5832, 25000
2024-01-12 00:54:29, 6025, 25000
2024-01-12 12:44:12, 6202, 25000
2024-01-13 00:54:20, 6303, 25000
2024-01-13 12:43:09, 6349, 25000
2024-01-14 00:54:42, 6426, 25000
2024-01-14 12:42:53, 6501, 25000
2024-01-15 00:54:32, 6559, 25000
2024-01-15 12:45:00, 6628, 25000
2024-01-16 00:54:21, 6662, 25000
2024-01-16 12:44:53, 6774, 25000
2024-01-17 00:54:28, 6845, 25000
2024-01-17 12:44:52, 6905, 25000
2024-01-18 00:54:30, 6938, 25000
2024-01-18 12:44:39, 6976, 25000
2024-01-19 00:54:27, 7016, 25000
2024-01-19 12:44:31, 7070, 25000
2024-01-20 00:54:22, 7106, 25000
2024-01-20 12:43:16, 7166, 25000
2024-01-21 00:54:41, 7180, 25000
2024-01-21 12:43:11, 7226, 25000
2024-01-22 00:54:35, 7275, 25000
2024-01-22 12:45:33, 7293, 25000
2024-01-23 00:54:27, 7296, 25000
2024-01-23 12:45:11, 7300, 25000
2024-01-24 00:54:30, 7304, 25000
2024-01-24 12:45:10, 7304, 25000
2024-01-25 00:54:29, 7359, 25000
2024-01-25 12:45:02, 7398, 25000
2024-01-26 00:54:08, 7424, 25000
2024-01-26 12:42:29, 7490, 25000
2024-01-27 00:53:59, 9611, 25000
2024-01-28 00:54:19, 15645, 25000
2024-01-29 00:54:07, 18130, 25000
2024-01-29 12:43:03, 18857, 25000
2024-01-30 00:55:38, 19413, 25000
2024-01-30 12:42:41, 19862, 25000
2024-01-30 22:39:41, 20084, 25000
2024-01-31 00:57:14, 20110, 25000
2024-01-31 02:39:38, 20118, 25000
2024-01-31 04:39:57, 20153, 25000
2024-01-31 06:39:58, 20166, 25000
2024-01-31 08:39:40, 20195, 25000
2024-01-31 10:39:52, 20222, 25000
2024-01-31 12:43:57, 20255, 25000
2024-01-31 14:39:46, 20319, 25000
2024-01-31 16:39:43, 20366, 25000
2024-01-31 18:39:48, 20385, 25000
2024-01-31 20:39:57, 20435, 25000
2024-01-31 22:39:51, 20439, 25000
2024-02-01 00:57:21, 20455, 25000
2024-02-01 02:39:40, 20489, 25000
2024-02-01 04:39:58, 20530, 25000
2024-02-01 06:39:43, 20560, 25000
2024-02-01 08:39:44, 20594, 25000
2024-02-01 10:39:41, 20643, 25000
2024-02-01 12:44:02, 20657, 25000
2024-02-01 14:40:02, 20682, 25000
2024-02-01 16:39:53, 20698, 25000
2024-02-01 18:40:01, 20726, 25000
2024-02-01 20:39:42, 20731, 25000
2024-02-01 22:39:38, 20741, 25000
2024-02-02 00:57:12, 20749, 25000
2024-02-02 04:39:59, 20771, 25000
2024-02-02 06:39:55, 20787, 25000
2024-02-02 08:40:02, 20817, 25000
2024-02-02 10:40:07, 20831, 25000
2024-02-02 12:43:29, 20846, 25000
2024-02-02 14:39:58, 20855, 25000
2024-02-02 16:39:57, 20873, 25000
2024-02-02 18:39:44, 20874, 25000
2024-02-02 20:39:59, 20881, 25000
2024-02-02 22:39:59, 20888, 25000
2024-02-03 00:57:10, 20897, 25000
2024-02-03 02:39:45, 20911, 25000
2024-02-03 04:39:46, 20915, 25000
2024-02-03 06:39:52, 20920, 25000
2024-02-03 08:39:38, 20933, 25000
2024-02-03 10:39:42, 20941, 25000
2024-02-03 12:42:47, 20950, 25000
2024-02-03 14:39:43, 20965, 25000
2024-02-03 16:40:01, 20990, 25000
2024-02-03 18:39:58, 21004, 25000
2024-02-03 20:39:53, 21035, 25000
2024-02-03 22:40:02, 21044, 25000
2024-02-04 00:57:25, 21050, 25000
2024-02-04 02:39:50, 21064, 25000
2024-02-04 04:39:52, 21071, 25000
2024-02-04 06:39:50, 21078, 25000
2024-02-04 08:39:59, 21081, 25000
2024-02-04 10:39:41, 21097, 25000
2024-02-04 12:42:48, 21108, 25000
2024-02-04 14:39:56, 21133, 25000
2024-02-04 16:39:41, 21136, 25000
2024-02-04 18:39:42, 21147, 25000
2024-02-04 20:39:52, 21149, 25000
2024-02-04 22:39:46, 21152, 25000
2024-02-05 00:57:15, 21152, 25000
2024-02-05 02:40:36, 21156, 25000
2024-02-05 04:39:57, 21171, 25000
2024-02-05 06:39:49, 21192, 25000
2024-02-05 08:40:01, 21208, 25000
2024-02-05 10:39:43, 21220, 25000
2024-02-05 12:44:07, 21242, 25000
2024-02-05 14:40:03, 21272, 25000
2024-02-05 16:39:55, 21295, 25000
2024-02-05 18:40:02, 21306, 25000
2024-02-05 20:39:48, 21306, 25000
2024-02-05 22:39:57, 21310, 25000
2024-02-06 00:57:13, 21316, 25000
2024-02-06 02:39:45, 21319, 25000
2024-02-06 04:39:53, 21320, 25000
2024-02-06 06:39:51, 21333, 25000
2024-02-06 08:39:52, 21350, 25000
2024-02-06 10:39:41, 21371, 25000
2024-02-06 12:43:55, 21378, 25000
2024-02-06 14:39:43, 21418, 25000
2024-02-06 16:39:38, 21446, 25000
2024-02-06 18:39:41, 21448, 25000
2024-02-06 20:40:13, 21456, 25000
2024-02-06 22:39:55, 21463, 25000
2024-02-07 00:57:05, 21480, 25000
2024-02-07 02:39:39, 21509, 25000
2024-02-07 04:39:54, 21515, 25000
2024-02-07 06:39:54, 21523, 25000
2024-02-07 08:39:51, 21543, 25000
2024-02-07 10:39:47, 21558, 25000
2024-02-07 12:43:46, 21570, 25000
2024-02-07 14:39:42, 21570, 25000
2024-02-07 16:40:07, 21570, 25000
2024-02-07 18:39:56, 21576, 25000
2024-02-07 20:39:45, 21585, 25000
2024-02-07 22:39:53, 21591, 25000
2024-02-08 00:57:08, 21595, 25000
2024-02-08 02:39:48, 21606, 25000
2024-02-08 04:39:44, 21615, 25000
2024-02-08 06:39:41, 21628, 25000
2024-02-08 08:39:55, 21629, 25000
2024-02-08 10:39:44, 21633, 25000
2024-02-08 12:43:38, 21638, 25000
2024-02-08 14:39:55, 21653, 25000
2024-02-08 16:39:58, 21655, 25000
2024-02-08 18:40:13, 21655, 25000
2024-02-08 20:39:46, 21657, 25000
2024-02-08 22:39:48, 21657, 25000
2024-02-09 00:57:02, 21661, 25000
2024-02-09 02:39:51, 21669, 25000
2024-02-09 04:39:46, 21682, 25000
2024-02-09 06:40:03, 21686, 25000
2024-02-09 08:39:55, 21702, 25000
2024-02-09 10:39:50, 21712, 25000
2024-02-09 12:43:19, 21716, 25000
2024-02-09 14:39:43, 21717, 25000
2024-02-09 16:39:47, 21723, 25000
2024-02-09 18:40:05, 21723, 25000
2024-02-09 20:39:41, 21725, 25000
2024-02-09 22:40:02, 21725, 25000
2024-02-10 00:57:00, 21738, 25000
2024-02-10 02:39:41, 21742, 25000
2024-02-10 04:39:58, 21742, 25000
2024-02-10 06:39:53, 21744, 25000
2024-02-10 08:39:47, 21746, 25000
2024-02-10 10:39:53, 21748, 25000
2024-02-10 12:43:01, 21755, 25000
2024-02-10 14:39:46, 21759, 25000
2024-02-10 16:39:58, 21765, 25000
2024-02-10 18:39:38, 21771, 25000
2024-02-10 20:40:06, 21776, 25000
2024-02-10 22:39:50, 21780, 25000
2024-02-11 00:57:25, 21783, 25000
2024-02-11 02:39:45, 21798, 25000
2024-02-11 04:39:49, 21806, 25000
2024-02-11 06:40:02, 21807, 25000
2024-02-11 08:39:51, 21811, 25000
2024-02-11 10:39:53, 21823, 25000
2024-02-11 12:42:46, 21830, 25000
2024-02-11 14:39:58, 21834, 25000
2024-02-11 16:39:53, 21840, 25000
2024-02-11 18:39:55, 21844, 25000
