datetime_utc,storage_slots_used,max_storage_slots
2023-07-31 04:59:47, 3, 25000
2023-07-31 12:45:56, 371, 25000
2023-08-01 00:54:53, 559, 25000
2023-08-01 12:44:56, 802, 25000
2023-08-02 00:54:26, 916, 25000
2023-08-02 12:44:57, 978, 25000
2023-08-03 00:51:05, 1079, 25000
2023-08-03 12:44:50, 1174, 25000
2023-08-04 00:51:11, 1205, 25000
2023-08-04 12:43:54, 1226, 25000
2023-08-05 00:54:29, 1257, 25000
2023-08-05 12:42:18, 1322, 25000
2023-08-06 00:49:31, 1340, 25000
2023-08-06 12:42:08, 1375, 25000
2023-08-07 00:51:58, 1388, 25000
2023-08-07 12:44:26, 1425, 25000
2023-08-08 00:50:37, 1453, 25000
2023-08-08 12:44:06, 1496, 25000
2023-08-09 00:50:56, 1520, 25000
2023-08-09 12:45:57, 1565, 25000
2023-08-10 00:51:41, 1583, 25000
2023-08-10 12:45:51, 1606, 25000
2023-08-11 00:54:12, 1644, 25000
2023-08-11 12:43:02, 1649, 25000
2023-08-12 00:53:58, 1654, 25000
2023-08-12 12:41:29, 1663, 25000
2023-08-13 00:54:15, 1664, 25000
2023-08-13 12:41:26, 1674, 25000
2023-08-14 00:54:09, 1678, 25000
2023-08-14 12:43:37, 1717, 25000
2023-08-15 00:54:04, 1735, 25000
2023-08-15 12:43:08, 1759, 25000
2023-08-16 00:54:05, 1771, 25000
2023-08-16 12:43:30, 1778, 25000
2023-08-17 00:54:10, 1782, 25000
2023-08-17 12:43:06, 1825, 25000
2023-08-18 00:54:07, 1837, 25000
2023-08-18 12:43:06, 1841, 25000
2023-08-19 00:53:59, 1845, 25000
2023-08-19 12:41:13, 1850, 25000
2023-08-20 12:41:17, 1866, 25000
2023-08-21 00:54:11, 1896, 25000
2023-08-21 12:43:52, 1940, 25000
2023-08-22 00:54:15, 1989, 25000
2023-08-22 12:43:52, 2083, 25000
2023-08-23 00:54:17, 2088, 25000
2023-08-23 12:43:48, 2102, 25000
2023-08-24 00:54:09, 2117, 25000
2023-08-24 12:43:41, 2123, 25000
2023-08-25 00:54:11, 2123, 25000
2023-08-25 12:43:25, 2141, 25000
2023-08-26 00:54:05, 2146, 25000
2023-08-26 12:41:32, 2147, 25000
2023-08-27 00:54:24, 2157, 25000
2023-08-27 12:41:48, 2170, 25000
2023-08-28 00:54:11, 2182, 25000
2023-08-28 12:44:32, 2196, 25000
2023-08-29 00:54:11, 2214, 25000
2023-08-29 12:44:25, 2223, 25000
2023-08-30 00:54:08, 2229, 25000
2023-08-30 12:44:04, 2267, 25000
2023-08-31 00:54:15, 2309, 25000
2023-08-31 12:44:22, 2342, 25000
2023-09-01 00:54:29, 2372, 25000
2023-09-01 12:44:01, 2393, 25000
2023-09-02 00:53:59, 2405, 25000
2023-09-02 12:41:46, 2424, 25000
2023-09-03 00:54:29, 2442, 25000
2023-09-03 12:42:18, 2469, 25000
2023-09-04 00:54:14, 2481, 25000
2023-09-04 12:44:17, 2508, 25000
2023-09-05 00:54:16, 2524, 25000
2023-09-05 12:44:33, 2538, 25000
2023-09-06 00:54:20, 2549, 25000
